"url","teacher","teacher_link","top_responder","avg_star_rating","total_reviews","total_students","total_courses"
"https://www.udemy.com/advanced-excel-dashboard-with-business-intelligence/","Rishabh Pugalia","https://www.udemy.com/user/excelnext/","","4.1","637","10390","31"
"https://www.udemy.com/redwoodassociatesr/","ATI - Analytics Training Institute","https://www.udemy.com/user/gautammunshi/","","3.6","277","9677","13"
"https://www.udemy.com/24h-pro-data-science-in-r/","Francisco Juretig","https://www.udemy.com/user/francisco-juretig/","","3.8","186","2250","9"
"https://www.udemy.com/optimization/","Jared Waxman","https://www.udemy.com/user/jaredwaxman/","","3.5","62","1213","1"
"https://www.udemy.com/sales-forecasting/","Scandinavian Institute of Business Analytics","https://www.udemy.com/user/scandinavianinstituteofbusinessanalytics/","","3.9","170","2342","4"
"https://www.udemy.com/uplift-modeling/","Predictive Analytics","https://www.udemy.com/user/analyticsonlinecourses/","","3.9","47","2119","3"
"https://www.udemy.com/statistics-excel/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/multiple-regression-analysis-with-excel/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3781","23"
"https://www.udemy.com/artificial-neural-networks-tutorial-theory-applications/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25469","16"
"https://www.udemy.com/market-research-classroom/","Earners Classroom","https://www.udemy.com/user/earnersclassroom/","","4.2","446","36343","25"
"https://www.udemy.com/qlikview-for-beginners-by-techstuffy/","Mark O'Donovan","https://www.udemy.com/user/markodonovan/","","4.1","169","3600","1"
"https://www.udemy.com/the-fundamentals-of-business-intelligence/","Michael McDonald","https://www.udemy.com/user/36cdce99-e858-44b3-8f53-98764058792e/","","4.3","50","299","2"
"https://www.udemy.com/building-interactive-graphs-with-ggplot2-and-shiny/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65820","746"
"https://www.udemy.com/data-analysis-black-magic-with-excel/","Info Artist","https://www.udemy.com/user/info-artist/","","4.3","12","73","2"
"https://www.udemy.com/how-to-create-dashboards-with-google-data-studio/","Jayadeep Rath","https://www.udemy.com/user/jayadeep-rath/","","4.4","5","69","3"
"https://www.udemy.com/python-step-into-the-world-of-machine-learning/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65838","748"
"https://www.udemy.com/sql-for-beginners-learn-through-10-examples/","Erik Rood","https://www.udemy.com/user/erik-rood/","","3.4","160","1716","5"
"https://www.udemy.com/sql-for-beginners-learn-through-10-examples/","Crystal Wesnoski","https://www.udemy.com/user/crystal-wesnoski/","","4.1","17","87","2"
"https://www.udemy.com/tableau-10-complete-data-visualization-solutions/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65836","748"
"https://www.udemy.com/creating-seamless-mosaics-from-air-photos/","Kevin JONES","https://www.udemy.com/user/525fdd4c-10e7-42c8-9112-c5f0bc3b7642/","","4.5","39","1779","2"
"https://www.udemy.com/multiple-regression-analysis-with-r/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3781","23"
"https://www.udemy.com/ibm-spss-modeler-techniques-for-missing-data/","Sandy Midili","https://www.udemy.com/user/sandymidili/","","4","157","707","10"
"https://www.udemy.com/compstat-analytics-let-the-numbers-do-the-talking/","Charles Rambo","https://www.udemy.com/user/65045208-2d17-461c-9819-e799ad69c26c/","","4.9","9","518","6"
"https://www.udemy.com/fundamentals-of-data-manipulation-and-visualization-in-excel/","Strategic Management Solutions","https://www.udemy.com/user/gavin-leeper/","","4.1","31","148","2"
"https://www.udemy.com/advanced-data-manipulation-and-visualization-in-excel/","Strategic Management Solutions","https://www.udemy.com/user/gavin-leeper/","","4.1","31","148","2"
"https://www.udemy.com/fuzzy-logic-a-practical-introduction/","Mr Petrus Rohland","https://www.udemy.com/user/petrus-rohland/","","3.8","14","61","1"
"https://www.udemy.com/training-in-r-for-business-analytics-a-beginners-guide/","Analytics 17","https://www.udemy.com/user/vipulmahajan/","","3.8","18","233","1"
"https://www.udemy.com/dashboards-101-using-metrics-to-improve-performance/","Bob Norton","https://www.udemy.com/user/bobnorton3/","","4.2","15","144","3"
"https://www.udemy.com/learn-the-new-advanced-analytics-charts-in-excel-2016-today/","Luc Zio","https://www.udemy.com/user/luczio/","","3.8","114","1832","9"
"https://www.udemy.com/essential-analytics-for-solo-and-small-business-owners/","Susan Kawa","https://www.udemy.com/user/susan-kawa/","","3.8","11","170","1"
"https://www.udemy.com/data-analysis-essential-skills-for-managers/","Jane Crofts","https://www.udemy.com/user/janecrofts/","","4.2","2021","24780","4"
"https://www.udemy.com/user-experience-ux-design-for-data-visualization/","UI5 Community Network","https://www.udemy.com/user/nuno54/","","4.1","1387","22243","9"
"https://www.udemy.com/user-experience-ux-design-for-data-visualization/","CTO at UI5CN Ajay Nayak","https://www.udemy.com/user/ajaynayak8/","","4.1","1088","15230","6"
"https://www.udemy.com/psychometrics/","Dr. Sanjay Singh","https://www.udemy.com/user/drsanjaysingh/","","4.2","167","1644","4"
"https://www.udemy.com/big-data-analytics/","RankOne Consulting","https://www.udemy.com/user/rankone-consulting/","","3.5","48","567","5"
"https://www.udemy.com/microsoft-excel-in-75-minutes-part-1/","Startup Saturdays","https://www.udemy.com/user/startupsaturdays/","","4","405","30922","14"
"https://www.udemy.com/forecasting-fundamentals/","Mark Blessington","https://www.udemy.com/user/markblessington/","","4.2","6","102","1"
"https://www.udemy.com/forecasting-fundamentals/","Dr. Karl Hellman","https://www.udemy.com/user/karlhellman/","","4.2","6","102","1"
"https://www.udemy.com/forecasting-fundamentals/","Kevin OConnell","https://www.udemy.com/user/kevinoconnell4/","","4.2","6","102","1"
"https://www.udemy.com/lparacademy/","LPAR Academy","https://www.udemy.com/user/lburnsl2theb/","","4","8","2082","2"
"https://www.udemy.com/business-forecasting-with-google-sheets/","Alex Tolley","https://www.udemy.com/user/alextolley/","","3","7","571","1"
"https://www.udemy.com/haskell-data-analysis-made-easy/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65841","748"
"https://www.udemy.com/work-hacking-business-data/","Dan Strongin","https://www.udemy.com/user/danielstrongin/","","3.4","22","1960","4"
"https://www.udemy.com/cnn-zero-to-full-real-world-apps/","Mauricio Maroto","https://www.udemy.com/user/mauricio-maroto-2/","","4.1","184","1154","4"
"https://www.udemy.com/data-mining/","The Art Of Service","https://www.udemy.com/user/theartofservice/","","3.8","640","5865","57"
"https://www.udemy.com/learningcbc-chinese/","Luke Greenacre","https://www.udemy.com/user/lukegreenacre/","","4.8","70","1518","3"
"https://www.udemy.com/excel-for-top-mbas-and-wannabes/","Bruce Vann","https://www.udemy.com/user/bruce-j-vann/","","4.5","2","35","1"
"https://www.udemy.com/real-world-sql-server-profiler/","Mike West","https://www.udemy.com/user/mikewest2/","","4.2","3631","56771","43"
"https://www.udemy.com/understand-your-business-earn-more-money/","Dan Strongin","https://www.udemy.com/user/danielstrongin/","","3.4","22","1960","4"
"https://www.udemy.com/real-time-streaming-using-apache-spark-streaming/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65820","746"
"https://www.udemy.com/erp-microsoft-dynamics-nav-module-and-functionality-overview/","ABC Tuts","https://www.udemy.com/user/nejla-zukorlic/","","4.4","117","2340","9"
"https://www.udemy.com/modeling-workflow-patterns-in-tibco-business-studio/","Instructor TIBCO Education","https://www.udemy.com/user/davemohr2/","","4.2","84","1387","6"
"https://www.udemy.com/knowledge-management/","The Art Of Service","https://www.udemy.com/user/theartofservice/","","3.8","640","5867","57"
"https://www.udemy.com/market-basket-analysis-linear-discriminant-analysis-with-r/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25458","16"
"https://www.udemy.com/analytic-processes/","Yiding J","https://www.udemy.com/user/yidingjiang/","","4.4","7","97","1"
"https://www.udemy.com/learning-path-sql-up-and-running-with-sql-server-2016/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65842","748"
"https://www.udemy.com/google-analytics-officially-certified-in-just-5-hours/","Giulia Staffieri","https://www.udemy.com/user/giuliastaffieri/","","4.4","4","20","1"
"https://www.udemy.com/scrum-fundamentals/","Lean/Agile Coach at Lean-Kit Tomy Normen","https://www.udemy.com/user/43db6d24-5fd5-4a38-b093-0d54b4bc0449/","","4.2","5","23","1"
"https://www.udemy.com/basics-of-enterprise-data-conversion-using-microsoft-access/","Vadim Mikhailenko","https://www.udemy.com/user/howtoanalyzedata/","","4.3","824","17555","8"
"https://www.udemy.com/business-analysis-essential-skills-training/","Angelo Kalevela","https://www.udemy.com/user/angelogelokalevela/","","3.4","15","125","2"
"https://www.udemy.com/big-data-analytics-for-telecom/","RankOne Consulting","https://www.udemy.com/user/rankone-consulting/","","3.5","48","567","5"
"https://www.udemy.com/intro-to-trifacta-and-data-cleaning/","Curtis Seare and Ginette Methot","https://www.udemy.com/user/c49d7ef3-bae1-4955-84ea-ebbadeda3de9/","","5","2","9","1"
"https://www.udemy.com/3-tools-for-visual-business-analysis-1/","Nilakantasrinivasan Janakiraman","https://www.udemy.com/user/nilakantasrinivasanjanakiraman/","","4.2","1364","10509","6"
"https://www.udemy.com/logistic-regression-using-r-in-10-steps/","Aze Analytics","https://www.udemy.com/user/aze-analytics/","","3.9","8","25","1"
"https://www.udemy.com/business-analysis-102/","Michael Boyle","https://www.udemy.com/user/12785/","","4.7","14","1891","6"
"https://www.udemy.com/elite-seo-course/","Digital Marketing Courses 4U","https://www.udemy.com/user/marketing-digital-courses-4u/","","4.5","1","3","1"
"https://www.udemy.com/mysql-8-recipes/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65802","746"
"https://www.udemy.com/machine-learning-data-analysis/","EDULearning Academy, Inc","https://www.udemy.com/user/ajsdn-dsfgd/","","3.2","51","6039","3"
"https://www.udemy.com/learn-java-by-solving-100-coding-challenges/","Robert Lee","https://www.udemy.com/user/bob-lee-9/","","3.7","17","356","3"
"https://www.udemy.com/qlikview-data-analysis/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65799","746"
"https://www.udemy.com/learn-the-normal-or-gaussian-distribution/","Luc Zio","https://www.udemy.com/user/luczio/","","3.8","114","1832","9"
"https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25469","16"
"https://www.udemy.com/logistic-regression-modeling/","Predictive Analytics","https://www.udemy.com/user/analyticsonlinecourses/","","3.9","47","2119","3"
"https://www.udemy.com/how-big-data-is-defining-the-future-executive/","David Elsner","https://www.udemy.com/user/david-elsner/","","3.9","4","22","2"
"https://www.udemy.com/cbdm-certified-business-data-modeler/","Mr. Clive Finkelstein","https://www.udemy.com/user/clive-finkelstein/","","4.3","40","1752","6"
"https://www.udemy.com/cbdm-certified-business-data-modeler/","Michael Cesino","https://www.udemy.com/user/visiblecom/","","4","38","241","5"
"https://www.udemy.com/ibm-spss-statistics-getting-started/","Sandy Midili","https://www.udemy.com/user/sandymidili/","","4","157","707","10"
"https://www.udemy.com/learning-neo4j-graphs-and-cypher/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65842","748"
"https://www.udemy.com/linear-regression-in-r-for-data-scientists/","Francisco Juretig","https://www.udemy.com/user/francisco-juretig/","","3.8","186","2251","9"
"https://www.udemy.com/outlier-detection-techniques/","KDD Expert","https://www.udemy.com/user/kdd-expert/","","4.3","6","18","1"
"https://www.udemy.com/ibm-spss-modeler-modelers-new-r-nodes/","Sandy Midili","https://www.udemy.com/user/sandymidili/","","4","157","707","10"
"https://www.udemy.com/big_data/","The Art Of Service","https://www.udemy.com/user/theartofservice/","","3.8","640","5865","57"
"https://www.udemy.com/prt-beginners/","Collins Bunjira","https://www.udemy.com/user/collins-bunjira/","","5","1","16","1"
"https://www.udemy.com/data-studio-the-lazy-way/","David Krevitt","https://www.udemy.com/user/david-krevitt/","","4.5","41","419","2"
"https://www.udemy.com/your-career-in-financial-systems/","Doug Burke","https://www.udemy.com/user/doug-burke/","","3.9","55","1463","4"
"https://www.udemy.com/server-side-programming-with-nodejs-for-beginners/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65808","746"
"https://www.udemy.com/web-analytics2/","The Art Of Service","https://www.udemy.com/user/theartofservice/","","3.8","640","5863","57"
"https://www.udemy.com/sql-server-2016-maintenance-automation/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65842","748"
"https://www.udemy.com/introductory-probability-and-statistics/","Dr. Ash Narayan Sah","https://www.udemy.com/user/dr-ash-narayan-sah/","","4","5","2177","6"
"https://www.udemy.com/marketing-analytics/","Dekker Fraser & Associates","https://www.udemy.com/user/dekker-fraser/","","4.1","25","6086","12"
"https://www.udemy.com/r-programming-and-data-science/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65842","748"
"https://www.udemy.com/programming-r/","Learning Academy The Global Training Hub","https://www.udemy.com/user/learned-monk/","","3.3","37","248","4"
"https://www.udemy.com/foundation-part2-kpi/","Josh Biro","https://www.udemy.com/user/josh-biro/","","0","0","5","2"
"https://www.udemy.com/introduction-to-spss-syntax-hands-on-exercises/","Doctor Analytix","https://www.udemy.com/user/doctor-analytix/","","1.5","2","12","1"
"https://www.udemy.com/fraud-management-fundamentals/","Moses Malefane","https://www.udemy.com/user/moses-malefane/","","2","1","3","1"
"https://www.udemy.com/understand-and-leverage-digital-analytics/","Penelope Bellegarde","https://www.udemy.com/user/8c981e38-ecfc-4255-97e7-bc58c707b46c/","","0.5","1","3","1"
"https://www.udemy.com/learning-ibm-spss-statistics/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65820","746"
"https://www.udemy.com/sql-complete-master-course/","Rakesh Naga Chinta","https://www.udemy.com/user/rakesh-chinta-2/","","4.8","9","94","2"
"https://www.udemy.com/excelanalysis/","Tymone Green","https://www.udemy.com/user/tymone-l-green/","","4.1","27","127","4"
"https://www.udemy.com/identify-theft/","Lisa Newton","https://www.udemy.com/user/lisanewton3/","","4.1","443","5101","100"
"https://www.udemy.com/the-abc-of-google-analytics-an-introduction/","charlene kuye","https://www.udemy.com/user/87d94174-aae6-4aaf-a098-3bae9e2e7d07/","","0","0","0","1"
"https://www.udemy.com/introduction-to-business-information-analysis/","Brian Dickinson","https://www.udemy.com/user/briandickinson/","","4","243","11752","3"
"https://www.udemy.com/working-business-statistics-problems/","Ronny Richardson","https://www.udemy.com/user/ronnyrichardson/","","4.3","42","357","3"
"https://www.udemy.com/break-even-analysis/","Cato Jensen","https://www.udemy.com/user/cato-jensen/","","4.2","9","28","3"
"https://www.udemy.com/forex-analysis/","Dorrow Green","https://www.udemy.com/user/dorrow/","","4.5","90","1101","6"
"https://www.udemy.com/machine-learning-e-data-science-com-python/","Marcos Castro","https://www.udemy.com/user/marcoscastrodesouza/","","4.2","7189","30258","35"
"https://www.udemy.com/machine-learning-e-data-science-com-python/","Gileno Alves Santa Cruz Filho","https://www.udemy.com/user/gilenofilho/","","4.2","4639","27329","4"
"https://www.udemy.com/python-scikit-learn/","Toru Tamaki","https://www.udemy.com/user/torutamaki/","","4.5","893","8439","4"
"https://www.udemy.com/power-bi-aplicado/","Leonardo Karpinski","https://www.udemy.com/user/leonardo-karpinski/","","4.6","555","1877","1"
"https://www.udemy.com/introduction-au-machine-learning/","Hadelin de Ponteves","https://www.udemy.com/user/hadelin-de-ponteves/","","4.5","30377","169015","9"
"https://www.udemy.com/introduction-au-machine-learning/","Kirill Eremenko","https://www.udemy.com/user/kirilleremenko/","","4.5","69120","278956","33"
"https://www.udemy.com/introduction-au-machine-learning/","SuperDataScience Team","https://www.udemy.com/user/superdatascience-team/","","4.5","62181","252337","22"
"https://www.udemy.com/optworks_1/","株式会社オプトワークス （株式会社オプトホールディング データサイエンスラボ）","https://www.udemy.com/user/detasaiensurabo/","","4.3","64","699","1"
"https://www.udemy.com/optworks_1/","Tomoki Takada（高田朋貴）","https://www.udemy.com/user/tomoki-takada/","","4.3","64","699","1"
"https://www.udemy.com/apache-spark-mit-python/","Jannis Seemann","https://www.udemy.com/user/jannis-seemann/","","4.6","4602","23650","22"
"https://www.udemy.com/data-science-und-machine-learning/","Jannis Seemann","https://www.udemy.com/user/jannis-seemann/","","4.6","4602","23646","22"
"https://www.udemy.com/data-science-und-machine-learning/","Sundog Education by Frank Kane","https://www.udemy.com/user/frankkane/","","4.5","18898","89210","9"
"https://www.udemy.com/sql-bootcamp/","Jannis Seemann","https://www.udemy.com/user/jannis-seemann/","Top-responder","4.6","4602","23650","22"
"https://www.udemy.com/les-data-sciences-de-a-a-z/","Kirill Eremenko","https://www.udemy.com/user/kirilleremenko/","","4.5","69120","278887","33"
"https://www.udemy.com/les-data-sciences-de-a-a-z/","Hadelin de Ponteves","https://www.udemy.com/user/hadelin-de-ponteves/","","4.5","30377","168947","9"
"https://www.udemy.com/les-data-sciences-de-a-a-z/","SuperDataScience Team","https://www.udemy.com/user/superdatascience-team/","","4.5","62181","252270","22"
"https://www.udemy.com/daten-visualisieren-mit-python/","Jannis Seemann","https://www.udemy.com/user/jannis-seemann/","","4.6","4602","23650","22"
"https://www.udemy.com/kikagaku_blackbox_1/","吉崎 亮介","https://www.udemy.com/user/ji-qi-liang-jie-2/","","4.7","30","306","1"
"https://www.udemy.com/microsoft-power-bi/","Mauricio Cassemiro","https://www.udemy.com/user/mauriciocassemiro/","","4","474","2060","7"
"https://www.udemy.com/criando-modelos-de-machine-learning/","Weslley Moura","https://www.udemy.com/user/weslleymoura/","","4.2","46","663","1"
"https://www.udemy.com/r-datascience/","片岡 豊 Yutaka Kataoka","https://www.udemy.com/user/pian-gang-li-2/","","3.9","181","1376","1"
"https://www.udemy.com/r-datascience/","sfchaos sf chaos","https://www.udemy.com/user/sfchaos/","","3.9","181","1376","1"
"https://www.udemy.com/r-datascience/","Prof. IshidaMotohiro 石田","https://www.udemy.com/user/ishidamotohiro/","","3.9","181","1376","1"
"https://www.udemy.com/aprenda-sas-e-torne-se-um-ninja-dos-dados/","Ermin Dedic","https://www.udemy.com/user/ermin-dedic/","","4.3","422","8479","11"
"https://www.udemy.com/r-zesrpe/","高橋 威知郎","https://www.udemy.com/user/gao-qiao-wei-zhi-lang/","","4.4","12","133","1"
"https://www.udemy.com/sql-lernen-schnell-und-einfach/","Marco Eder","https://www.udemy.com/user/a4ef90e3-c0ba-49c6-82b6-2d86c13729dc/","","4.5","113","623","2"
"https://www.udemy.com/power-bi-edifist/","Edifist Learning","https://www.udemy.com/user/edifist-learning/","","4.2","46","332","1"
"https://www.udemy.com/sql-desde-cero/","Mel Restori","https://www.udemy.com/user/melrestori/","","4.7","98","317","1"
"https://www.udemy.com/ab-tests-mit-php/","Jannis Seemann","https://www.udemy.com/user/jannis-seemann/","","4.6","4602","23650","22"
"https://www.udemy.com/matlab-desde-cero/","Jesus Ernesto Valdez Almaral","https://www.udemy.com/user/jesusernestovaldezalmaral/","Top-responder","4.4","230","1003","2"
"https://www.udemy.com/ms-power-bi/","Eduardo Rosas","https://www.udemy.com/user/eduardorosasosorno/","","4.1","775","5958","6"
"https://www.udemy.com/google-analytics-espanol/","Carlos Ignacio Rojas Durán","https://www.udemy.com/user/carlosr4/","","3.5","62","368","1"
"https://www.udemy.com/datamix_basic/","Yosuke Katada","https://www.udemy.com/user/yosuke-katada/","","4.5","16","144","1"
"https://www.udemy.com/decouvrir-google-analytics/","Vincent Chomier","https://www.udemy.com/user/chomier-vincent/","","4","53","403","4"
"https://www.udemy.com/linguagem-sql-para-iniciantes/","Rafael Costa","https://www.udemy.com/user/rafaelfernandovazdacosta/","","4.5","24","233","1"
"https://www.udemy.com/excel-pivot-profi-werden-und-daten-schnell-einfach-auswerten/","Indra Kohl","https://www.udemy.com/user/indra-kohl/","","4.8","11","116","1"
"https://www.udemy.com/estadistica-inferencial-en-spss/","Eduardo Escalante","https://www.udemy.com/user/eduardoescalante/","","4.5","2303","16597","12"
"https://www.udemy.com/r-statistics/","寺田 清昭","https://www.udemy.com/user/si-tian-qing-zhao/","","4.2","5","83","1"
"https://www.udemy.com/magia-negra-en-analisis-de-datos-con-excel/","Info Artist","https://www.udemy.com/user/info-artist/","","4.3","12","73","2"
"https://www.udemy.com/analise-de-informacoes-para-o-tcu/","Marcio Victorino","https://www.udemy.com/user/marciovictorino/","","4.7","363","1077","7"
"https://www.udemy.com/microsoft-power-bi-desktop-modelagem-e-analise-de-dados/","Luis Milioni","https://www.udemy.com/user/luis-milioni/","","4.6","5","26","1"
"https://www.udemy.com/the_complete_r_101_for_beginners/","블로터 아카데미","https://www.udemy.com/user/bloter/","","4.4","1266","6204","41"
"https://www.udemy.com/the_complete_r_101_for_beginners/","Sungsil Chang","https://www.udemy.com/user/cangseongsil/","","3.7","20","173","1"
"https://www.udemy.com/the_complete_r_101_for_beginners/","Yooduck Hwang","https://www.udemy.com/user/yooduck-hwang/","","3.7","20","173","1"
"https://www.udemy.com/the_complete_r_101_for_beginners/","기자 반석 채","https://www.udemy.com/user/banseog-cae/","","3.7","20","173","1"
"https://www.udemy.com/power-bi/","株式会社ブレインパッド BrainPad Inc.","https://www.udemy.com/user/brainpad/","","3.3","26","217","1"
"https://www.udemy.com/bootcamp-para-no-estadisticos/","Fernando Borrás Rocher","https://www.udemy.com/user/fernando-borras-rocher/","","4.1","9","254","1"
"https://www.udemy.com/aprenda-ciencia-de-dados-com-python/","Elton Oliveira","https://www.udemy.com/user/elton-oliveira/","","4.5","474","4012","5"
"https://www.udemy.com/datum_studio_1/","Datum Studio 株式会社","https://www.udemy.com/user/datum-studiozhu-shi-hui-she/","","5","2","48","1"
"https://www.udemy.com/bases-para-el-analisis-de-datos-en-spss/","Eduardo Escalante","https://www.udemy.com/user/eduardoescalante/","","4.5","2303","16597","12"
"https://www.udemy.com/r-data-visualization/","鈴木 瑞人","https://www.udemy.com/user/ling-mu-rui-ren-2/","","4.7","3","39","1"
"https://www.udemy.com/tableau-practice/","Svetlana Sokolova","https://www.udemy.com/user/svetlana-9/","","4.8","268","2717","2"
"https://www.udemy.com/logistic-and-supply-chain-by-microsoft-access/","Veerachai Junhunkit","https://www.udemy.com/user/veerachai-junhunkit/","","4.5","91","1420","4"
"https://www.udemy.com/estadistica-descriptiva-en-spss-en-menos-de-5-horas/","Eduardo Escalante","https://www.udemy.com/user/eduardoescalante/","","4.5","2303","16597","12"
"https://www.udemy.com/optimiza-tu-negocio-online-mejorando-el-ratio-de-conversion/","Nacho Bassino","https://www.udemy.com/user/nachobassino/","","4.4","18","411","2"
"https://www.udemy.com/experto-en-tablas-dinamicas/","Javier Figueroa","https://www.udemy.com/user/javier-figueroa-3/","","5","1","12","1"
"https://www.udemy.com/purchase-order-ms-access/","Veerachai Junhunkit","https://www.udemy.com/user/veerachai-junhunkit/","","4.5","91","1420","4"
"https://www.udemy.com/decouvrez-excel-en-11-etapes-faciles/","Zran Senan Flan","https://www.udemy.com/user/zransenanflan2/","","3","15","181","4"
"https://www.udemy.com/excel-utilisez-le-business-intelligence-comme-un-pro/","Zran Senan Flan","https://www.udemy.com/user/zransenanflan2/","","3","15","181","4"
"https://www.udemy.com/matematicarevisaoenem/","Imparare Educação Digital","https://www.udemy.com/user/imparareeducaodigital/","","0","0","8","1"
"https://www.udemy.com/excel-la-planilla-de-calculo-de-datos-e-informacion/","Jerry Oliver","https://www.udemy.com/user/jerry-crothers/","","0","0","0","2"
"https://www.udemy.com/chia-khoa-thanh-cong-cho-business-analyst/","Phung Tran Minh","https://www.udemy.com/user/phung-tran-minh/","","0","0","0","2"
"https://www.udemy.com/cong-cu-va-ky-nang-danh-cho-business-analyst/","Phung Tran Minh","https://www.udemy.com/user/phung-tran-minh/","","0","0","0","2"
"https://www.udemy.com/analisis-de-informacion-con-tableau/","Rodrigo San Miguel","https://www.udemy.com/user/rodrigo-30/","","4.2","62","835","1"
"https://www.udemy.com/managementmath/","施驊芬 Shih Mei","https://www.udemy.com/user/mei21/","","4.2","23","1745","1"
"https://www.udemy.com/managementmath/","Lee Bor-Jian","https://www.udemy.com/user/e3inqhwawxzw/","","4.7","907","7443","11"
